employee_name,user_id,email,role,1,functional_unit,department,team,supervisor,date,pc,activity
Yolanda Idona Crosby,YIC0195,Yolanda.Idona.Crosby@dtaa.com,PurchasingClerk,1,6 - PurchasingAndContracts,1 - Purchasing,,August Armando Evans,01-04-2010 07:55,PC-2638,Logon
Eden Deborah Ball,EDB0714,Eden.Deborah.Ball@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:55,PC-2017,Logon
Lacota Hilda Lindsey,LHL0309,Lacota.Hilda.Lindsey@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 07:55,PC-7408,Logon
Heather Fredericka Baird,HFB0347,Heather.Fredericka.Baird@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:55,PC-6960,Logon
Elton Jonas Williamson,EJW0884,Elton.Jonas.Williamson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:55,PC-3752,Logon
Cathleen Risa Oneal,CRO0027,Cathleen.Risa.Oneal@dtaa.com,HealthSafetyEngineer,1,1 - Adminstration,4 - Safety,,Wesley Kasper Duffy,01-04-2010 07:55,PC-0467,Logon
Halee Keiko Rhodes,HKR0628,Halee.Keiko.Rhodes@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:55,PC-5337,Logon
Grant Tyrone Doyle,GTD0116,Grant.Tyrone.Doyle@dtaa.com,Manager,1,3 - Manufacturing,1 - IndustrialEngineering,,Byron Tyrone Williamson,01-04-2010 07:55,PC-9547,Logon
Daryl Skyler Brock,DSB0731,Daryl.Skyler.Brock@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:56,PC-2661,Logon
Clio Ocean Faulkner,COF0120,Clio.Ocean.Faulkner@dtaa.com,AdministrativeAssistant,1,3 - Manufacturing,1 - IndustrialEngineering,,Grant Tyrone Doyle,01-04-2010 07:56,PC-3682,Logon
Hope Dawn Jensen,HDJ0446,Hope.Dawn.Jensen@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:56,PC-4243,Logon
Cedric Herrod Gilliam,CHG0146,Cedric.Herrod.Gilliam@dtaa.com,Manager,1,4 - Finance,1 - Accounting,,Thomas Vladimir Stokes,01-04-2010 07:56,PC-2567,Logon
Aline Iris Hurst,AIH0675,Aline.Iris.Hurst@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,01-04-2010 07:56,PC-1586,Logon
Troy Nicolas Molina,TNM0961,Troy.Nicolas.Molina@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:56,PC-1479,Logon
Aaron Porter Gutierrez,APG0307,Aaron.Porter.Gutierrez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:56,PC-9744,Logon
Roth Hu Conner,RHC0335,Roth.Hu.Conner@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:56,PC-9136,Logon
Chastity Quyn Wilkerson,CQW0652,Chastity.Quyn.Wilkerson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:56,PC-1933,Logon
Honorato John Sloan,HJS0072,Honorato.John.Sloan@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,01-04-2010 07:56,PC-0967,Logon
Xerxes Howard Wilcox,XHW0498,Xerxes.Howard.Wilcox@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 07:56,PC-6519,Logon
Isadora Jael Waters,IJW0851,Isadora.Jael.Waters@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 07:56,PC-7543,Logon
Nigel Addison Rios,NAR0981,Nigel.Addison.Rios@dtaa.com,ComputerTrainer,1,1 - Adminstration,3 - Training,,Walter Kaseem Foley,01-04-2010 07:56,PC-7500,Logon
Nero Uriel Little,NUL0471,Nero.Uriel.Little@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:56,PC-3684,Logon
Drew Ivan Beck,DIB0081,Drew.Ivan.Beck@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,01-04-2010 07:56,PC-6913,Logon
Brenden Samuel Shaffer,BSS0369,Brenden.Samuel.Shaffer@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,3 - ElectronicSecurity,Francis Brian Armstrong,01-04-2010 07:56,PC-5027,Logon
Margaret Illana Burch,MIB0904,Margaret.Illana.Burch@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:56,PC-4124,Logoff
Athena Amelia Foreman,AAF0535,Athena.Amelia.Foreman@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 07:56,PC-4124,Logon
Hayden Bernard Benson,HBB0056,Hayden.Bernard.Benson@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,,Summer Leilani Boyer,01-04-2010 07:57,PC-8732,Logon
Melodie Chantale Joyce,MCJ0324,Melodie.Chantale.Joyce@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 07:57,PC-2879,Logon
Hashim Damon Hebert,HDH0928,Hashim.Damon.Hebert@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,01-04-2010 07:57,PC-9166,Logon
Holly Xerxes Lara,HXL0968,Holly.Xerxes.Lara@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:57,PC-2231,Logon
Macaulay Otto Hopkins,MOH0273,Macaulay.Otto.Hopkins@dtaa.com,HardwareEngineer,1,2 - ResearchAndEngineering,3 - Engineering,4 - SystemsEngineering,Gage Kaden Odonnell,01-04-2010 07:57,PC-2709,Logon
Keiko Naida Webb,KNW0644,Keiko.Naida.Webb@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 07:57,PC-9254,Logon
Cullen Gary Adams,CGA0629,Cullen.Gary.Adams@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:57,PC-0697,Logon
Nell Mari Schneider,NMS0280,Nell.Mari.Schneider@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,01-04-2010 07:57,PC-9171,Logon
Tad Harlan Duncan,THD0448,Tad.Harlan.Duncan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 07:57,PC-3196,Logon
Scarlet Pearl Ashley,SPA0141,Scarlet.Pearl.Ashley@dtaa.com,AdministrativeAssistant,1,3 - Manufacturing,4 - QualityControl,,Kimberley Kiona Sosa,01-04-2010 07:57,PC-0772,Logon
Lenore Piper Cardenas,LPC0492,Lenore.Piper.Cardenas@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 07:57,PC-3952,Logon
Benjamin Tyrone Norman,BTN0061,Benjamin.Tyrone.Norman@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,01-04-2010 07:57,PC-1809,Logon
Hanae Gay Hogan,HGH0595,Hanae.Gay.Hogan@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 07:57,PC-3687,Logon
Brielle Aubrey Marks,BAM0611,Brielle.Aubrey.Marks@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:57,PC-1013,Logon
Kessie Kay Cooper,KKC0683,Kessie.Kay.Cooper@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,01-04-2010 07:57,PC-9227,Logon
Buckminster Benjamin Swanson,BBS0422,Buckminster.Benjamin.Swanson@dtaa.com,ElectricalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,01-04-2010 07:57,PC-6478,Logon
Hedy Delilah Lopez,HDL0748,Hedy.Delilah.Lopez@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 07:57,PC-6956,Logoff
Nissim Rafael Delacruz,NRD0548,Nissim.Rafael.Delacruz@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,01-04-2010 07:58,PC-9028,Logon
Donovan Carlos Chapman,DCC0160,Donovan.Carlos.Chapman@dtaa.com,Director,1,5 - SalesAndMarketing,2 - Sales,,Hyatt Trevor Hayes,01-04-2010 07:58,PC-9324,Logon
Minerva Emerald Solomon,MES0407,Minerva.Emerald.Solomon@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,01-04-2010 07:58,PC-1514,Logon
Leonard Malachi Floyd,LMF0980,Leonard.Malachi.Floyd@dtaa.com,HumanResourceSpecialist,1,1 - Adminstration,2 - EmployeeRelations,,Blaze Trevor Stone,01-04-2010 07:58,PC-0728,Logon
Barry Martin Mason,BMM0112,Barry.Martin.Mason@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,01-04-2010 07:58,PC-4560,Logon
Leila Tallulah Steele,LTS0860,Leila.Tallulah.Steele@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 07:58,PC-9999,Logon
Armand Odysseus Key,AOK0844,Armand.Odysseus.Key@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:58,PC-2441,Logon
Eaton Samuel Jennings,ESJ0670,Eaton.Samuel.Jennings@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,01-04-2010 07:58,PC-3622,Logon
Aladdin Abraham Foley,AAF0791,Aladdin.Abraham.Foley@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,5 - Lab,Sasha Britanney Quinn,01-04-2010 07:58,PC-8391,Logon
Kirby Ruby Lyons,KRL0501,Kirby.Ruby.Lyons@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 07:58,PC-3296,Logon
Serina Amena Chavez,SAC0592,Serina.Amena.Chavez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 07:58,PC-5621,Logon
Uriel Charles Solomon,UCS0227,Uriel.Charles.Solomon@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,01-04-2010 07:58,PC-4390,Logon
Jared Cameron Rosa,JCR0770,Jared.Cameron.Rosa@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,01-04-2010 07:58,PC-7827,Logon
Ivy Charissa Solis,ICS0956,Ivy.Charissa.Solis@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,6 - AssemblyDept,Sandra Beverly Diaz,01-04-2010 07:58,PC-4527,Logon
Macy Karleigh Winters,MKW0441,Macy.Karleigh.Winters@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,01-04-2010 07:58,PC-8296,Logon
Tana Sonya Moody,TSM0927,Tana.Sonya.Moody@dtaa.com,Scientist,1,2 - ResearchAndEngineering,1 - Research,6 - Lab,Lillith Adena Matthews,01-04-2010 07:58,PC-8800,Logon
Octavius Judah Kirby,OJK0233,Octavius.Judah.Kirby@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,1 - Lab,Jackson Linus Wilkerson,01-04-2010 07:58,PC-6175,Logon
Stephanie Mary Whitehead,SMW0084,Stephanie.Mary.Whitehead@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,01-04-2010 07:58,PC-4124,Logoff
Barclay Eaton Hensley,BEH0615,Barclay.Eaton.Hensley@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:58,PC-4124,Logon
Ariana Doris Frazier,ADF0397,Ariana.Doris.Frazier@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,01-04-2010 07:58,PC-4925,Logon
Nicolas James Cantu,NJC0705,Nicolas.James.Cantu@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 07:59,PC-4886,Logon
Bertha Yetta Parrish,BYP0070,Bertha.Yetta.Parrish@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,01-04-2010 07:59,PC-6194,Logon
Jane Maite Dotson,JMD0520,Jane.Maite.Dotson@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 07:59,PC-8277,Logon
Lucas Ahmed Ferrell,LAF0991,Lucas.Ahmed.Ferrell@dtaa.com,IndustrialEngineer,1,3 - Manufacturing,1 - IndustrialEngineering,,Grant Tyrone Doyle,01-04-2010 07:59,PC-5090,Logon
Kay Brynne Spears,KBS0874,Kay.Brynne.Spears@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 07:59,PC-3579,Logon
Genevieve Hyacinth Head,GHH0288,Genevieve.Hyacinth.Head@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:59,PC-6971,Logon
Timothy Arthur Carroll,TAC0300,Timothy.Arthur.Carroll@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:59,PC-3985,Logon
Jaquelyn Angelica Jimenez,JAJ0849,Jaquelyn.Angelica.Jimenez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:59,PC-5833,Logon
Nevada Odette Bass,NOB0181,Nevada.Odette.Bass@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:59,PC-0795,Logon
Daquan Tucker Pugh,DTP0379,Daquan.Tucker.Pugh@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,2 - Lab,Kim Dara Sullivan,01-04-2010 07:59,PC-4405,Logon
Colorado Joel Merrill,CJM0138,Colorado.Joel.Merrill@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:59,PC-7399,Logon
Fallon Harriet Shelton,FHS0837,Fallon.Harriet.Shelton@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 07:59,PC-7207,Logon
Chelsea Aspen Allen,CAA0612,Chelsea.Aspen.Allen@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,3 - RegionalSales,Winter Veda Burks,01-04-2010 07:59,PC-5081,Logon
Echo Leandra Torres,ELT0769,Echo.Leandra.Torres@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,01-04-2010 07:59,PC-4071,Logon
Katell Jasmine Wiggins,KJW0416,Katell.Jasmine.Wiggins@dtaa.com,SystemsEngineer,1,2 - ResearchAndEngineering,3 - Engineering,6 - SystemsEngineering,Hadassah Riley Baker,01-04-2010 07:59,PC-9427,Logon
Cairo Theodore Robles,CTR0341,Cairo.Theodore.Robles@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 07:59,PC-9108,Logon
Dolan Igor Cortez,DIC0988,Dolan.Igor.Cortez@dtaa.com,NursePractitioner,1,1 - Adminstration,5 - Medical,,Alec Mannix Mcneil,01-04-2010 07:59,PC-4469,Logon
Jane Justina Hunt,JJH0292,Jane.Justina.Hunt@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,1 - AssemblyDept,Shannon Chantale Price,01-04-2010 07:59,PC-7401,Logon
Mira Jamalia Snow,MJS0890,Mira.Jamalia.Snow@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 07:59,PC-4124,Logoff
Tarik Odysseus Rivera,TOR0193,Tarik.Odysseus.Rivera@dtaa.com,AdministrativeAssistant,1,6 - PurchasingAndContracts,1 - Purchasing,,August Armando Evans,01-04-2010 07:59,PC-4124,Logon
Sophia Cora Battle,SCB0534,Sophia.Cora.Battle@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 08:00,PC-6163,Logon
Maxwell Dante Hutchinson,MDH0686,Maxwell.Dante.Hutchinson@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,4 - Software,Aurora Tatiana Payne,01-04-2010 08:00,PC-6165,Logon
Jonathan Orlando Marsh,JOM0750,Jonathan.Orlando.Marsh@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 08:00,PC-6016,Logon
Burke Randall Burnett,BRB0355,Burke.Randall.Burnett@dtaa.com,FieldServiceEngineer,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Sharon Britanni Kerr,01-04-2010 08:00,PC-9524,Logon
Macon Joseph Morrison,MJM0510,Macon.Joseph.Morrison@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,2 - RegionalFieldService,Burke Randall Burnett,01-04-2010 08:00,PC-0120,Logon
Kibo Josiah Murray,KJM0887,Kibo.Josiah.Murray@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,5 - RegionalFieldService,Blythe Veda Cooke,01-04-2010 08:00,PC-8404,Logon
Courtney Brynn Garrett,CBG0398,Courtney.Brynn.Garrett@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,01-04-2010 08:00,PC-1389,Logon
Raya Regan Church,RRC0553,Raya.Regan.Church@dtaa.com,Physicist,1,2 - ResearchAndEngineering,1 - Research,3 - Lab,Honorato Ivan Wall,01-04-2010 08:00,PC-1772,Logon
Tara Dai Stevenson,TDS0984,Tara.Dai.Stevenson@dtaa.com,ComputerTrainer,1,1 - Adminstration,3 - Training,,Walter Kaseem Foley,01-04-2010 08:00,PC-3935,Logon
Libby Rosalyn Richard,LRR0148,Libby.Rosalyn.Richard@dtaa.com,Manager,1,4 - Finance,3 - FinancialPlanning,,Thomas Vladimir Stokes,01-04-2010 08:00,PC-9408,Logon
Amelia Rhoda Burgess,ARB0834,Amelia.Rhoda.Burgess@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 08:00,PC-5977,Logon
Kareem Porter Collins,KPC0073,Kareem.Porter.Collins@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,1 - Software,Vance Ira Alston,01-04-2010 08:00,PC-2417,Logon
Charde Lareina Barrett,CLB0774,Charde.Lareina.Barrett@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,4 - RegionalFieldService,Blaine Helen Cervantes,01-04-2010 08:00,PC-3285,Logon
Valentine Elton Britt,VEB0935,Valentine.Elton.Britt@dtaa.com,ComputerScientist,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,01-04-2010 08:00,PC-1648,Logon
Macey Christen Turner,MCT0720,Macey.Christen.Turner@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,4 - AssemblyDept,Alan Benjamin Holder,01-04-2010 08:00,PC-1478,Logon
Jameson Damian Franco,JDF0593,Jameson.Damian.Franco@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 08:00,PC-5338,Logon
Callum Jasper Gilmore,CJG0470,Callum.Jasper.Gilmore@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,2 - AssemblyDept,Armando Albert Walter,01-04-2010 08:00,PC-9791,Logon
Riley Ginger Guy,RGG0064,Riley.Ginger.Guy@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,,Todd Vance Spears,01-04-2010 08:00,PC-6232,Logon
Bethany Xerxes Johnson,BXJ0010,Bethany.Xerxes.Johnson@dtaa.com,Director,1,1 - Adminstration,1 - Personnel,,Halla Cathleen Simmons,01-04-2010 08:00,PC-6020,Logon
William Beau Callahan,WBC0315,William.Beau.Callahan@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 08:00,PC-7107,Logon
Claudia Galena Baldwin,CGB0637,Claudia.Galena.Baldwin@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 08:00,PC-5735,Logon
Chadwick Armand Nunez,CAN0842,Chadwick.Armand.Nunez@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 08:00,PC-9000,Logon
Hyatt Trevor Hayes,HTH0007,Hyatt.Trevor.Hayes@dtaa.com,VicePresident,1,5 - SalesAndMarketing,,,Mona Susan Shannon,01-04-2010 08:00,PC-3142,Logon
Bell Jorden Martinez,BJM0111,Bell.Jorden.Martinez@dtaa.com,Technician,1,2 - ResearchAndEngineering,3 - Engineering,5 - TestAndEvalualtion,Rose Hanae Yates,01-04-2010 08:00,PC-6159,Logon
Meredith Ainsley Wolf,MAW0166,Meredith.Ainsley.Wolf@dtaa.com,Manager,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Donovan Carlos Chapman,01-04-2010 08:01,PC-4785,Logon
Preston Plato Fischer,PPF0435,Preston.Plato.Fischer@dtaa.com,TestEngineer,1,2 - ResearchAndEngineering,3 - Engineering,7 - TestAndEvalualtion,Cameron Noel Elliott,01-04-2010 08:01,PC-9777,Logon
Samuel Eden James,SEJ0677,Samuel.Eden.James@dtaa.com,Mathematician,1,2 - ResearchAndEngineering,1 - Research,4 - Lab,Sarah Imelda Juarez,01-04-2010 08:01,PC-0926,Logon
Alden Caesar Velez,ACV0812,Alden.Caesar.Velez@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,5 - Software,Sara Gail George,01-04-2010 08:01,PC-3842,Logon
Kane Walter Eaton,KWE0082,Kane.Walter.Eaton@dtaa.com,MechanicalEngineer,1,2 - ResearchAndEngineering,3 - Engineering,1 - MechanicalEngineering,Harper Price Harris,01-04-2010 08:01,PC-2124,Logon
Edan Ciaran Larson,ECL0930,Edan.Ciaran.Larson@dtaa.com,ComputerProgrammer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,6 - Software,Caleb Mason Ball,01-04-2010 08:01,PC-2511,Logon
Randall Hashim Palmer,RHP0484,Randall.Hashim.Palmer@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,2 - RegionalSales,Bert Jason Henderson,01-04-2010 08:01,PC-0391,Logon
Brenda Alika Matthews,BAM0636,Brenda.Alika.Matthews@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,3 - RegionalFieldService,Hedwig Regina Livingston,01-04-2010 08:01,PC-9353,Logon
Dale Dorian Mercado,DDM0579,Dale.Dorian.Mercado@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,3 - AssemblyDept,Whilemina Pandora England,01-04-2010 08:02,PC-7779,Logon
Ursula Idona Richard,UIR0043,Ursula.Idona.Richard@dtaa.com,ITAdmin,1,1 - Adminstration,6 - Security,2 - ElectronicSecurity,Frances Alisa Wiggins,01-04-2010 08:02,PC-6250,Logon
Jaquelyn Cassandra Roberson,JCR0172,Jaquelyn.Cassandra.Roberson@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,1 - RegionalSales,Meredith Ainsley Wolf,01-04-2010 08:02,PC-9658,Logon
Aquila Tanner Ellison,ATE0869,Aquila.Tanner.Ellison@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 08:03,PC-2574,Logon
Isadora Blaine Shepherd,IBS0836,Isadora.Blaine.Shepherd@dtaa.com,ProductionLineWorker,1,3 - Manufacturing,3 - Assembly,5 - AssemblyDept,Amy Lucy Chen,01-04-2010 08:03,PC-5133,Logon
Dylan Tiger Terry,DTT0076,Dylan.Tiger.Terry@dtaa.com,ChiefEngineer,1,2 - ResearchAndEngineering,3 - Engineering,2 - ElectricalEngineering,Declan Lester Moss,01-04-2010 08:03,PC-7528,Logon
Price Rashad Mullen,PRM0740,Price.Rashad.Mullen@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,4 - RegionalSales,Lysandra Chastity Brennan,01-04-2010 08:03,PC-9403,Logon
Florence Gloria Whitney,FGW0853,Florence.Gloria.Whitney@dtaa.com,Salesman,1,5 - SalesAndMarketing,2 - Sales,5 - RegionalSales,Hashim Damon Dudley,01-04-2010 08:03,PC-9687,Logon
Judith Shaeleigh Hayden,JSH0330,Judith.Shaeleigh.Hayden@dtaa.com,Technician,1,5 - SalesAndMarketing,3 - FieldService,1 - RegionalFieldService,Garrett Nicholas Solomon,01-04-2010 08:03,PC-6288,Logon
Ferris Stone Bender,FSB0399,Ferris.Stone.Bender@dtaa.com,SoftwareEngineer,1,2 - ResearchAndEngineering,2 - SoftwareManagement,2 - Software,Jocelyn Bree Mccray,11/22/2010 10:39:20,PC-4124,Logoff
